fold_name,boosting_round,inner_early_stop_logloss
fold_2021,74,0.6882079860256942
fold_2021,75,0.6882021812921174
fold_2021,76,0.6882008576363853
fold_2021,77,0.6882230101751967
fold_2021,78,0.6882317467014928
fold_2021,79,0.6882214294857606
fold_2021,80,0.6882176869418528
fold_2021,81,0.6882328055424358
fold_2021,82,0.6882446233505227
fold_2021,83,0.6882359976100096
fold_2021,84,0.6882451326247452
fold_2021,85,0.6882673532172655
fold_2021,86,0.6882640103966874
fold_2021,87,0.6882543511728788
fold_2021,88,0.6882791917687168
fold_2021,89,0.6882727714140008
fold_2021,90,0.6882772276070109
fold_2021,91,0.6882759697640631
fold_2021,92,0.6882883509689419
fold_2021,93,0.6882926841875839
fold_2021,94,0.6882735320714051
fold_2021,95,0.6882818159762367
fold_2021,96,0.6882991425113927
fold_2021,97,0.6883144523665847
fold_2021,98,0.6882902795860287
fold_2021,99,0.6882921243363088
fold_2021,100,0.6882569177448401
fold_2021,101,0.6882590508285814
fold_2021,102,0.6882703155325628
fold_2021,103,0.6882805998302858
fold_2021,104,0.6882526513020341
fold_2021,105,0.6882437423290965
fold_2021,106,0.6882747431372299
fold_2021,107,0.6882760206733628
fold_2021,108,0.6882579721109042
fold_2021,109,0.6882452464832318
fold_2021,110,0.6882395291340977
fold_2021,111,0.6882434942707079
fold_2021,112,0.6882545051356679
fold_2021,113,0.6882545904023264
fold_2021,114,0.6882684240388491
fold_2021,115,0.6882605700290908
fold_2021,116,0.6882461763600675
fold_2021,117,0.6882476429273103
fold_2021,118,0.6882465760984992
fold_2021,119,0.6882503619785663
fold_2021,120,0.688222240245081
fold_2021,121,0.6882080788085696
fold_2021,122,0.6882072250430132
fold_2021,123,0.6882184483195128
fold_2021,124,0.6881776626470948
fold_2021,125,0.6881970220853936
fold_2021,126,0.6881947588828121
fold_2021,127,0.6882135511429766
fold_2021,128,0.688221323935772
fold_2021,129,0.6882406371557267
fold_2021,130,0.6882496086596384
fold_2021,131,0.6882329616996814
fold_2021,132,0.6882283681690102
fold_2021,133,0.6882120406296802
fold_2021,134,0.6882220559269991
fold_2021,135,0.6882279569494703
fold_2021,136,0.688226745342292
fold_2021,137,0.6882357863892153
fold_2022,0,0.6941510749480708
fold_2022,1,0.6938947422813261
fold_2022,2,0.6936735158047964
fold_2022,3,0.6934589995049724
fold_2022,4,0.6932659798659935
fold_2022,5,0.6930697920634568
fold_2022,6,0.6928620024450366
fold_2022,7,0.6927196625157126
fold_2022,8,0.6925795663373051
fold_2022,9,0.6924196932627608
fold_2022,10,0.6922683528549273
fold_2022,11,0.6921171928116508
fold_2022,12,0.6919847875695474
fold_2022,13,0.6918582535644032
fold_2022,14,0.6917370083763843
fold_2022,15,0.6916373152207018
fold_2022,16,0.6915450417735022
fold_2022,17,0.6914537205995371
fold_2022,18,0.691350262955473
fold_2022,19,0.6912933589799437
fold_2022,20,0.6912247374186788
fold_2022,21,0.6911573595993862
fold_2022,22,0.6911067715490123
fold_2022,23,0.6910568017300327
fold_2022,24,0.6910004361610419
fold_2022,25,0.6909387805210839
fold_2022,26,0.6909203564810572
fold_2022,27,0.6908856215131159
fold_2022,28,0.6908300978355759
fold_2022,29,0.6907969359512662
fold_2022,30,0.6907490936417224
fold_2022,31,0.6907328518959628
fold_2022,32,0.6906958280203979
fold_2022,33,0.6906475044403876
fold_2022,34,0.690625521141713
fold_2022,35,0.690600304362379
fold_2022,36,0.6906045680201052
fold_2022,37,0.6906196274552353
fold_2022,38,0.6905827564770413
fold_2022,39,0.6905825641492239
fold_2022,40,0.6905716180028381
fold_2022,41,0.6905692794016708
fold_2022,42,0.6905450171731919
fold_2022,43,0.6905087501993146
fold_2022,44,0.6905251839277975
fold_2022,45,0.6905036031905379
fold_2022,46,0.6904869598496267
fold_2022,47,0.6904576545454975
fold_2022,48,0.6904615846100055
fold_2022,49,0.690434704079329
fold_2022,50,0.6904247755347827
fold_2022,51,0.6904242425370183
fold_2022,52,0.6904339073721929
fold_2022,53,0.6904326446719039
fold_2022,54,0.6904266551367033
fold_2022,55,0.6904231484784413
fold_2022,56,0.6904259749459727
fold_2022,57,0.6904507375113644
fold_2022,58,0.6904405160670904
fold_2022,59,0.6904383933038482
fold_2022,60,0.6904210892366612
fold_2022,61,0.6904213838331011
fold_2022,62,0.6904200589997783
fold_2022,63,0.6904130636074394
fold_2022,64,0.6904028058546697
fold_2022,65,0.690380647235563
fold_2022,66,0.6903637738457539
fold_2022,67,0.6903735702181278
fold_2022,68,0.6903680068660302
fold_2022,69,0.6903521395208605
fold_2022,70,0.6903525833589751
fold_2022,71,0.6903421734473358
fold_2022,72,0.6903392033988225
fold_2022,73,0.6903457571512961
fold_2022,74,0.6903510884172905
fold_2022,75,0.6903605545404077
fold_2022,76,0.6903482720196036
fold_2022,77,0.6903464963795669
fold_2022,78,0.6903458541330777
fold_2022,79,0.6903491881016744
fold_2022,80,0.6903498714097547
fold_2022,81,0.690347635227901
fold_2022,82,0.6903710691351774
fold_2022,83,0.690371183119743
fold_2022,84,0.6903533119744535
fold_2022,85,0.6903547913201874
fold_2022,86,0.6903529083075872
fold_2022,87,0.6903456924473115
fold_2022,88,0.6903345742519851
fold_2022,89,0.6903374350851326
